class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
face2,0.0172046,-0.6292119,-0.2395204,0.9989159,0.0270624,-0.6641514,-0.2210199,0.9990861,0.0275443,-0.6637542,-0.2206932,0.9990590,0.0270503,-0.6642184,-0.2215722,0.9990469,-0.0050014,-0.6615245,-0.2204147,0.9990047,-0.0044388,-0.6620873,-0.2220827,0.9989840,-0.0051506,-0.6628602,-0.2223586,0.9989498,0.0717134,-0.6403279,-0.1116746,0.9992164,-0.0703136,-0.6361638,-0.1228146,0.9990500,0.0363320,-0.6008476,-0.2049229,0.9973837,-0.0045046,-0.5981112,-0.2063018,0.9973149,0.1534718,-0.4472620,-0.0615613,0.9206002,-0.1543061,-0.4514213,-0.0920388,0.8971580,0.1640338,-0.3536415,-0.1688138,0.0706092,-0.1601656,-0.3633066,-0.1779921,0.1774808,0.0895659,-0.4273692,-0.2416245,0.0185910,-0.1098028,-0.4477907,-0.2819150,0.0337848,0.0691577,-0.4250350,-0.2538655,0.0261704,-0.0766143,-0.4492125,-0.3078206,0.0456497,0.0672590,-0.4468001,-0.2549544,0.0386223,-0.0757939,-0.4735021,-0.2889637,0.0699521,0.0807198,-0.4282365,-0.2362773,0.0392709,-0.0978738,-0.4509898,-0.2834996,0.0708722,0.1345863,-0.0001944,0.0159420,0.0009652,-0.1329928,-0.0261221,-0.0106419,0.0007579,0.1724652,-0.0076694,-0.0952917,0.0022416,-0.0146982,-0.1816333,-0.1094748,0.0007981,0.2321362,0.1909167,0.1186527,0.0001109,0.0061293,0.0897807,0.0013619,0.0000556,0.2156491,0.2617266,0.1758799,0.0000700,-0.0129934,0.1602394,0.0776452,0.0000739,0.3547602,-0.1482292,-0.1451287,0.0001970,0.0097157,-0.1205284,-0.2422417,0.0002601
face2,0.0096803,-0.6343247,-0.2279101,0.9984773,0.0230478,-0.6690017,-0.2098175,0.9988291,0.0236042,-0.6685784,-0.2094085,0.9988042,0.0229675,-0.6690204,-0.2103744,0.9988054,-0.0088467,-0.6675847,-0.2061826,0.9987300,-0.0083287,-0.6682140,-0.2077529,0.9986817,-0.0090750,-0.6690145,-0.2081448,0.9986194,0.0721102,-0.6413727,-0.1062483,0.9990357,-0.0701067,-0.6427026,-0.1056525,0.9987819,0.0303565,-0.6040963,-0.1958351,0.9961208,-0.0104714,-0.6031461,-0.1936639,0.9959909,0.1536854,-0.4469062,-0.0689335,0.8813640,-0.1551424,-0.4568883,-0.0697938,0.8599858,0.1574672,-0.3558914,-0.1890098,0.0775576,-0.1592208,-0.3759080,-0.1632918,0.1641234,0.0703017,-0.4553540,-0.2533437,0.0244322,-0.1145762,-0.4541834,-0.2566697,0.0330216,0.0455942,-0.4608031,-0.2645148,0.0348867,-0.0844072,-0.4536795,-0.2757914,0.0457357,0.0456336,-0.4841129,-0.2571493,0.0489416,-0.0810474,-0.4728305,-0.2562365,0.0691148,0.0610265,-0.4580550,-0.2453359,0.0477789,-0.1023847,-0.4541021,-0.2529394,0.0694954,0.1345183,-0.0013280,0.0143997,0.0011506,-0.1329899,-0.0252001,-0.0094479,0.0008893,0.1674819,-0.0592259,-0.1283683,0.0032058,-0.0365231,-0.1916098,-0.1264859,0.0012983,0.2274499,0.1401561,0.0909359,0.0001662,0.0004531,0.0401187,-0.0484191,0.0000877,0.2119944,0.2093348,0.1363537,0.0001032,-0.0136017,0.1105665,0.0233991,0.0001046,0.3511961,-0.1978144,-0.1874153,0.0003149,0.0041518,-0.1640476,-0.2872982,0.0003824
face2,0.0075921,-0.6374539,-0.2222953,0.9978864,0.0214498,-0.6721135,-0.2040461,0.9984357,0.0220280,-0.6717030,-0.2036456,0.9984030,0.0213547,-0.6721485,-0.2045805,0.9984220,-0.0103599,-0.6707175,-0.2002052,0.9983259,-0.0098500,-0.6713758,-0.2018005,0.9982476,-0.0106133,-0.6721882,-0.2021144,0.9981574,0.0721280,-0.6432334,-0.1015680,0.9986855,-0.0700783,-0.6454954,-0.0997851,0.9983538,0.0285124,-0.6067688,-0.1905060,0.9942589,-0.0122776,-0.6060182,-0.1879789,0.9942183,0.1533958,-0.4469091,-0.0698413,0.8450253,-0.1559715,-0.4595411,-0.0664641,0.8230106,0.1518236,-0.3553607,-0.1919087,0.0843533,-0.1593166,-0.3691753,-0.1618157,0.1529441,0.0614653,-0.4617915,-0.2597525,0.0317790,-0.1109865,-0.4464459,-0.2573171,0.0329662,0.0365012,-0.4692974,-0.2707162,0.0451400,-0.0800385,-0.4476634,-0.2771185,0.0465289,0.0370075,-0.4936177,-0.2599269,0.0609918,-0.0786515,-0.4682502,-0.2599109,0.0692178,0.0524822,-0.4656839,-0.2512330,0.0577284,-0.0994826,-0.4474411,-0.2540013,0.0690114,0.1342161,-0.0024445,0.0141136,0.0013677,-0.1328485,-0.0239679,-0.0092840,0.0010433,0.1648830,-0.0490361,-0.1279676,0.0041570,-0.0405695,-0.1951905,-0.1316396,0.0017101,0.2257956,0.1568051,0.0792431,0.0002254,-0.0012457,0.0461813,-0.0477529,0.0001206,0.2109883,0.2251007,0.1280608,0.0001343,-0.0136225,0.1160196,0.0230186,0.0001348,0.3489479,-0.1677983,-0.1851333,0.0004329,0.0022843,-0.1553638,-0.2793742,0.0005021
face2,0.0053662,-0.6373882,-0.2243559,0.9977843,0.0185915,-0.6722054,-0.2064087,0.9983606,0.0191981,-0.6718795,-0.2060300,0.9983061,0.0185360,-0.6722711,-0.2068997,0.9983211,-0.0130992,-0.6704860,-0.2032694,0.9982634,-0.0125948,-0.6711147,-0.2049022,0.9981821,-0.0133110,-0.6719597,-0.2050785,0.9980966,0.0695115,-0.6448750,-0.1029182,0.9986403,-0.0718883,-0.6462548,-0.1030765,0.9982813,0.0263675,-0.6075486,-0.1920848,0.9940997,-0.0140562,-0.6063686,-0.1901963,0.9940016,0.1532411,-0.4507121,-0.0692724,0.8240581,-0.1580667,-0.4612730,-0.0680629,0.8038861,0.1573004,-0.3630228,-0.1820610,0.0849497,-0.1620439,-0.3659859,-0.1609937,0.1438288,0.0845571,-0.4154499,-0.2143718,0.0328685,-0.1161669,-0.4254410,-0.2746971,0.0336576,0.0664408,-0.4062205,-0.2240555,0.0473394,-0.0853310,-0.4213350,-0.2966282,0.0488385,0.0615368,-0.4302421,-0.2174112,0.0638015,-0.0929307,-0.4453094,-0.2719333,0.0717557,0.0736872,-0.4161384,-0.2066131,0.0603607,-0.1100629,-0.4273836,-0.2703344,0.0708808,0.1342223,-0.0027665,0.0141164,0.0014311,-0.1329027,-0.0238847,-0.0092870,0.0010910,0.1678260,-0.0358634,-0.1255051,0.0049986,-0.0400312,-0.1955795,-0.1300317,0.0020193,0.2339191,0.1732122,0.0777269,0.0002485,-0.0042125,0.0525628,-0.0506133,0.0001395,0.2178916,0.2434923,0.1301871,0.0001439,-0.0158242,0.1215718,0.0229137,0.0001549,0.3550252,-0.1661510,-0.1955015,0.0004705,-0.0044723,-0.1549063,-0.3029293,0.0005752
face2,0.0041591,-0.6366898,-0.2247978,0.9975851,0.0163412,-0.6717836,-0.2069463,0.9982002,0.0169413,-0.6715043,-0.2066067,0.9981265,0.0162693,-0.6718746,-0.2074542,0.9981389,-0.0151660,-0.6694799,-0.2045010,0.9981045,-0.0146647,-0.6701066,-0.2061541,0.9980139,-0.0153763,-0.6709648,-0.2062665,0.9979346,0.0662788,-0.6457447,-0.1028636,0.9985011,-0.0742622,-0.6451451,-0.1049079,0.9981250,0.0250177,-0.6074207,-0.1921529,0.9932580,-0.0152552,-0.6055657,-0.1908923,0.9931991,0.1503432,-0.4565037,-0.0688403,0.7908144,-0.1580807,-0.4609746,-0.0690412,0.7718713,0.1594177,-0.3796927,-0.1766744,0.0830606,-0.1629580,-0.3715180,-0.1604709,0.1342389,0.0873809,-0.4282425,-0.2091513,0.0335547,-0.1205603,-0.4413446,-0.2712178,0.0335795,0.0675717,-0.4175929,-0.2189015,0.0494190,-0.0919263,-0.4390517,-0.2924258,0.0501802,0.0621071,-0.4377229,-0.2156946,0.0663863,-0.0941614,-0.4619944,-0.2725233,0.0731208,0.0768515,-0.4266794,-0.2024587,0.0630349,-0.1118028,-0.4431818,-0.2669953,0.0717845,0.1341882,-0.0032595,0.0142339,0.0014346,-0.1328992,-0.0237554,-0.0094126,0.0011042,0.1718394,-0.0860782,-0.1319803,0.0052831,-0.0417808,-0.2357346,-0.1337481,0.0022329,0.2472096,0.1040132,0.0760008,0.0002644,-0.0035506,0.0018592,-0.0509164,0.0001536,0.2312111,0.1739952,0.1311256,0.0001552,-0.0133895,0.0736634,0.0258369,0.0001693,0.3705226,-0.2595437,-0.1905464,0.0005157,-0.0035203,-0.2165368,-0.2894786,0.0006369
face2,0.0025901,-0.6355635,-0.2207383,0.9973804,0.0142353,-0.6710231,-0.2012307,0.9980725,0.0148208,-0.6708064,-0.2009251,0.9980052,0.0141535,-0.6711589,-0.2018189,0.9980280,-0.0174281,-0.6683555,-0.1995810,0.9979550,-0.0169408,-0.6689898,-0.2012184,0.9978567,-0.0176312,-0.6698625,-0.2013746,0.9977791,0.0636940,-0.6453146,-0.0949889,0.9983792,-0.0780612,-0.6436947,-0.1009510,0.9979938,0.0231504,-0.6063449,-0.1879199,0.9922687,-0.0175080,-0.6040034,-0.1874856,0.9923072,0.1477567,-0.4567257,-0.0667755,0.7627848,-0.1607901,-0.4591444,-0.0697324,0.7389640,0.1548917,-0.3791009,-0.1772210,0.0852764,-0.1630240,-0.3681027,-0.1683659,0.1263431,0.0797158,-0.4499852,-0.2563416,0.0394230,-0.1159008,-0.4472491,-0.2837213,0.0339870,0.0595069,-0.4470645,-0.2701780,0.0590192,-0.0875913,-0.4498603,-0.3053615,0.0520729,0.0549633,-0.4690745,-0.2655853,0.0781752,-0.0891819,-0.4734170,-0.2799995,0.0750671,0.0697390,-0.4502912,-0.2501102,0.0732465,-0.1064877,-0.4492041,-0.2785982,0.0732350,0.1341814,-0.0041078,0.0154411,0.0015194,-0.1329250,-0.0231007,-0.0107295,0.0011822,0.1781071,-0.1324242,-0.1528668,0.0058852,-0.0564718,-0.2843614,-0.1783023,0.0027898,0.2569191,0.0485319,0.0526242,0.0003143,0.0054681,-0.0525637,-0.0523731,0.0001807,0.2421200,0.1165151,0.1108667,0.0001888,0.0015371,0.0165125,0.0177768,0.0001869,0.3820876,-0.3053586,-0.1964512,0.0006553,0.0257251,-0.2621299,-0.3095724,0.0007323
face2,-0.0038812,-0.6356127,-0.2126034,0.9964083,0.0067093,-0.6710439,-0.1950049,0.9973485,0.0072619,-0.6708459,-0.1947491,0.9972580,0.0066198,-0.6711842,-0.1957291,0.9973682,-0.0246865,-0.6680369,-0.1924332,0.9971515,-0.0241946,-0.6687298,-0.1940562,0.9969750,-0.0248616,-0.6696150,-0.1942697,0.9968884,0.0572462,-0.6461580,-0.0913638,0.9977915,-0.0820405,-0.6429459,-0.0932706,0.9969957,0.0179862,-0.6067209,-0.1803885,0.9902281,-0.0220000,-0.6039925,-0.1787124,0.9899471,0.1450795,-0.4580211,-0.0652248,0.7500422,-0.1614034,-0.4603295,-0.0687861,0.7155914,0.1489795,-0.3738252,-0.1859531,0.0931975,-0.1624258,-0.3736715,-0.1760804,0.1216752,0.0575339,-0.4545775,-0.2720335,0.0475204,-0.1142251,-0.4476914,-0.3018987,0.0357108,0.0324173,-0.4557455,-0.2862250,0.0693849,-0.0854912,-0.4506162,-0.3286334,0.0549155,0.0296809,-0.4778661,-0.2785148,0.0905826,-0.0851273,-0.4724231,-0.3081140,0.0782218,0.0479863,-0.4554048,-0.2648789,0.0843752,-0.1036241,-0.4491793,-0.2986585,0.0757825,0.1335538,-0.0048518,0.0167098,0.0015549,-0.1324268,-0.0223721,-0.0119938,0.0011790,0.1790956,-0.0765100,-0.1484337,0.0060529,-0.0368616,-0.2190727,-0.1767502,0.0028234,0.2552077,0.0585517,0.0467800,0.0003196,0.0081688,0.0399185,-0.0552509,0.0001833,0.2407912,0.1349439,0.1039120,0.0001916,0.0026432,0.1161386,0.0155158,0.0001905,0.3795473,-0.2259783,-0.2185350,0.0006635,0.0249081,-0.1647879,-0.3297867,0.0007490
face2,-0.0050207,-0.6358326,-0.2113452,0.9956811,0.0054908,-0.6711895,-0.1944834,0.9968047,0.0060187,-0.6710054,-0.1942317,0.9966993,0.0054005,-0.6713564,-0.1952470,0.9969042,-0.0260049,-0.6680959,-0.1914494,0.9965102,-0.0254923,-0.6688281,-0.1930876,0.9962029,-0.0261654,-0.6697403,-0.1933130,0.9961128,0.0565158,-0.6465845,-0.0914420,0.9973729,-0.0826704,-0.6426130,-0.0917002,0.9961714,0.0172781,-0.6071485,-0.1790673,0.9888813,-0.0227160,-0.6042753,-0.1768819,0.9882687,0.1447753,-0.4577663,-0.0650428,0.7487476,-0.1614137,-0.4620360,-0.0682827,0.6997973,0.1437556,-0.3657658,-0.1965480,0.1082602,-0.1616471,-0.3813791,-0.1780646,0.1196205,0.0452582,-0.4543348,-0.2871366,0.0638525,-0.1110259,-0.4602734,-0.3061089,0.0390089,0.0189318,-0.4607816,-0.3011754,0.0870752,-0.0804320,-0.4660270,-0.3343305,0.0586266,0.0182647,-0.4845793,-0.2910606,0.1111933,-0.0792329,-0.4872053,-0.3158870,0.0822883,0.0363697,-0.4570677,-0.2790141,0.1018816,-0.0995997,-0.4619835,-0.3037236,0.0791071,0.1331402,-0.0051250,0.0170103,0.0016529,-0.1321166,-0.0219400,-0.0123086,0.0012326,0.1787767,-0.0184303,-0.1458469,0.0064815,-0.0302842,-0.1857118,-0.1770138,0.0030116,0.2516347,0.1585120,0.0389161,0.0003421,0.0080397,0.0904813,-0.0814408,0.0001940,0.2374029,0.2324124,0.0927074,0.0002004,0.0017253,0.1665280,-0.0122545,0.0002023,0.3767243,-0.1546416,-0.2409408,0.0006953,0.0225089,-0.1093512,-0.3645735,0.0008064
face2,-0.0044130,-0.6352304,-0.1992153,0.9956657,0.0057997,-0.6706814,-0.1833076,0.9967362,0.0063249,-0.6705467,-0.1831962,0.9966507,0.0057703,-0.6708999,-0.1842574,0.9969007,-0.0257579,-0.6675389,-0.1804804,0.9963855,-0.0252585,-0.6682584,-0.1820918,0.9960194,-0.0258790,-0.6691667,-0.1821802,0.9959319,0.0568762,-0.6463518,-0.0799690,0.9973185,-0.0813357,-0.6422206,-0.0806797,0.9957762,0.0182776,-0.6066989,-0.1664135,0.9887494,-0.0211297,-0.6036761,-0.1646420,0.9877890,0.1450053,-0.4575607,-0.0540806,0.7607849,-0.1580193,-0.4637878,-0.0587027,0.6944364,0.1414552,-0.3627400,-0.1894680,0.1384556,-0.1595440,-0.3921776,-0.1766928,0.1225003,0.0386719,-0.4494829,-0.2785008,0.1022881,-0.1060236,-0.4712784,-0.3114068,0.0456246,0.0104149,-0.4577910,-0.2918444,0.1247052,-0.0753420,-0.4780796,-0.3410299,0.0661258,0.0125221,-0.4816274,-0.2873727,0.1528194,-0.0749069,-0.4963100,-0.3237252,0.0909567,0.0313080,-0.4524024,-0.2723804,0.1386032,-0.0945482,-0.4722776,-0.3091963,0.0865984,0.1323119,-0.0051461,0.0192253,0.0017202,-0.1313701,-0.0219549,-0.0144459,0.0012718,0.1777868,-0.0211765,-0.1616754,0.0065997,-0.0306617,-0.1958207,-0.1970998,0.0031732,0.2498640,0.1610406,0.0064176,0.0003499,0.0022929,0.0830670,-0.1330570,0.0002044,0.2354481,0.2317716,0.0586009,0.0002056,-0.0037290,0.1572810,-0.0617888,0.0002082,0.3736793,-0.1736310,-0.2905411,0.0007453,0.0159057,-0.1195221,-0.4216386,0.0008765
face2,-0.0048950,-0.6348658,-0.1848804,0.9957792,0.0041959,-0.6703547,-0.1695045,0.9967691,0.0047079,-0.6702420,-0.1693936,0.9966810,0.0041394,-0.6705741,-0.1703935,0.9969524,-0.0269489,-0.6671141,-0.1678483,0.9964275,-0.0264473,-0.6678424,-0.1693596,0.9960657,-0.0270268,-0.6687617,-0.1693642,0.9960069,0.0532695,-0.6465054,-0.0652725,0.9973379,-0.0826705,-0.6418351,-0.0696887,0.9957330,0.0173373,-0.6064954,-0.1511946,0.9887995,-0.0216398,-0.6034108,-0.1509686,0.9877113,0.1421808,-0.4635239,-0.0351034,0.7644914,-0.1572631,-0.4654069,-0.0506232,0.6926711,0.1408502,-0.3723568,-0.1536390,0.1475225,-0.1570829,-0.3943581,-0.1756042,0.1223937,0.0445346,-0.4486578,-0.2309928,0.1102183,-0.1088665,-0.4589531,-0.3092014,0.0485894,0.0185031,-0.4497532,-0.2435451,0.1341614,-0.0791083,-0.4606234,-0.3385188,0.0706177,0.0182699,-0.4702468,-0.2380856,0.1641363,-0.0753277,-0.4764450,-0.3230448,0.0962568,0.0366574,-0.4486380,-0.2237655,0.1495894,-0.0968691,-0.4583597,-0.3077180,0.0914433,0.1312563,-0.0053120,0.0207252,0.0017556,-0.1303575,-0.0217603,-0.0158887,0.0012949,0.1769773,-0.0230611,-0.1629192,0.0068193,-0.0310098,-0.1944122,-0.1923623,0.0033672,0.2510583,0.1658151,-0.0030166,0.0003589,0.0023164,0.0895259,-0.1387659,0.0002248,0.2364660,0.2354240,0.0475987,0.0002133,-0.0038649,0.1647473,-0.0691677,0.0002209,0.3729643,-0.1667180,-0.2914107,0.0007993,0.0158062,-0.1069327,-0.4181233,0.0009626
face2,-0.0044616,-0.6317375,-0.1586173,0.9959561,0.0042847,-0.6654075,-0.1454545,0.9968318,0.0047833,-0.6654662,-0.1455773,0.9967355,0.0042088,-0.6657132,-0.1467745,0.9970444,-0.0265656,-0.6621259,-0.1427504,0.9964732,-0.0260546,-0.6632301,-0.1443555,0.9960847,-0.0266112,-0.6642614,-0.1443120,0.9960839,0.0504301,-0.6426333,-0.0451101,0.9973222,-0.0823743,-0.6358365,-0.0493315,0.9955597,0.0173083,-0.6044141,-0.1264366,0.9890621,-0.0212966,-0.6013367,-0.1256244,0.9878253,0.1339611,-0.4630599,-0.0046134,0.7796770,-0.1561170,-0.4643843,-0.0397939,0.7031922,0.1207303,-0.3713439,-0.1262381,0.1583847,-0.1530297,-0.3869507,-0.1748752,0.1257439,0.0303958,-0.4421291,-0.2190264,0.1513767,-0.0992121,-0.4469346,-0.3224476,0.0705328,0.0021281,-0.4505776,-0.2319897,0.1769102,-0.0710566,-0.4522947,-0.3535664,0.0935462,0.0099646,-0.4681055,-0.2259389,0.2098557,-0.0670315,-0.4727130,-0.3384517,0.1232590,0.0271159,-0.4427539,-0.2109974,0.1929146,-0.0861648,-0.4487689,-0.3208345,0.1157307,0.1294799,-0.0057823,0.0293775,0.0017161,-0.1284360,-0.0216059,-0.0241518,0.0012515,0.1876674,-0.0028108,-0.1556887,0.0067806,0.0155355,-0.1835356,-0.1981080,0.0033753,0.2577106,0.1927890,0.0000953,0.0003480,0.0283299,0.0956662,-0.1553663,0.0002135,0.2425521,0.2634086,0.0490168,0.0002049,0.0182985,0.1734829,-0.0827622,0.0002098,0.3845228,-0.1656461,-0.3152384,0.0007793,0.0353623,-0.1143144,-0.4940504,0.0009434
face2,-0.0017002,-0.6316488,-0.1693663,0.9960222,0.0086268,-0.6648995,-0.1552150,0.9968421,0.0091938,-0.6649469,-0.1552307,0.9967487,0.0085675,-0.6652250,-0.1563111,0.9970888,-0.0217885,-0.6619001,-0.1525605,0.9964427,-0.0212764,-0.6630494,-0.1541880,0.9960079,-0.0218228,-0.6640909,-0.1541468,0.9960282,0.0561111,-0.6412773,-0.0518309,0.9973055,-0.0740235,-0.6357287,-0.0572999,0.9952660,0.0203513,-0.6043148,-0.1369631,0.9891754,-0.0175652,-0.6011323,-0.1356993,0.9877737,0.1353833,-0.4575868,-0.0069563,0.7910895,-0.1509234,-0.4642918,-0.0419721,0.7073144,0.1197696,-0.3563831,-0.1432257,0.1721553,-0.1480354,-0.3835091,-0.1699337,0.1242502,0.0315936,-0.4423419,-0.2271100,0.1816645,-0.0885677,-0.4531769,-0.3170789,0.0783709,0.0031832,-0.4533585,-0.2392435,0.2105266,-0.0590783,-0.4611304,-0.3497747,0.1028062,0.0107888,-0.4728018,-0.2298391,0.2470524,-0.0535712,-0.4801753,-0.3296342,0.1347158,0.0272222,-0.4442207,-0.2172666,0.2255588,-0.0745169,-0.4545189,-0.3136702,0.1251600,0.1293225,-0.0061615,0.0289645,0.0017341,-0.1283083,-0.0214421,-0.0237580,0.0012419,0.1871693,-0.0052786,-0.1534507,0.0070243,0.0123214,-0.1868315,-0.1948756,0.0034256,0.2565085,0.1928218,0.0043604,0.0003653,0.0264625,0.0919162,-0.1507200,0.0002132,0.2413935,0.2633997,0.0533280,0.0002124,0.0175536,0.1688872,-0.0776177,0.0002125,0.3819343,-0.1627900,-0.3020425,0.0007930,0.0295725,-0.1187785,-0.4648710,0.0009684
face2,0.0004691,-0.6312574,-0.1735576,0.9960361,0.0119592,-0.6639504,-0.1596330,0.9968274,0.0126195,-0.6640233,-0.1595542,0.9967323,0.0119794,-0.6643386,-0.1606245,0.9971231,-0.0181966,-0.6614142,-0.1561379,0.9963338,-0.0176785,-0.6626213,-0.1576989,0.9958173,-0.0182073,-0.6636871,-0.1577022,0.9958711,0.0602697,-0.6382616,-0.0571075,0.9972599,-0.0686227,-0.6351118,-0.0603572,0.9947512,0.0226397,-0.6034807,-0.1417238,0.9892827,-0.0148372,-0.6009439,-0.1392904,0.9876335,0.1355914,-0.4509469,-0.0114422,0.8039157,-0.1473419,-0.4641435,-0.0429658,0.7122911,0.1143724,-0.3445293,-0.1506133,0.1940122,-0.1457131,-0.3833347,-0.1698477,0.1263659,0.0331423,-0.4477961,-0.2355666,0.2248244,-0.0864857,-0.4666269,-0.3233005,0.0919540,0.0053720,-0.4648447,-0.2500954,0.2546192,-0.0577080,-0.4800442,-0.3566005,0.1171002,0.0138568,-0.4847652,-0.2414282,0.2933256,-0.0517673,-0.4998125,-0.3386654,0.1518753,0.0290377,-0.4513347,-0.2263807,0.2678973,-0.0722947,-0.4690444,-0.3213524,0.1399437,0.1291664,-0.0065695,0.0292176,0.0017971,-0.1281536,-0.0211808,-0.0239593,0.0012427,0.1865750,-0.0051552,-0.1519823,0.0071718,0.0066788,-0.1883889,-0.1966755,0.0034838,0.2560837,0.1936813,0.0059309,0.0003788,0.0241375,0.0898981,-0.1542221,0.0002097,0.2411382,0.2636237,0.0557841,0.0002167,0.0138822,0.1661298,-0.0809611,0.0002104,0.3802094,-0.1596901,-0.3004341,0.0008003,0.0269113,-0.1210738,-0.4698510,0.0009687
face2,0.0093754,-0.6305963,-0.1735630,0.9961498,0.0207117,-0.6630634,-0.1599462,0.9968945,0.0213046,-0.6631335,-0.1598725,0.9967818,0.0206734,-0.6634396,-0.1609707,0.9971991,-0.0096473,-0.6607378,-0.1565120,0.9963806,-0.0090987,-0.6619918,-0.1580387,0.9958303,-0.0095878,-0.6631007,-0.1580888,0.9959441,0.0669208,-0.6369460,-0.0581230,0.9972553,-0.0621963,-0.6346134,-0.0602063,0.9947680,0.0305471,-0.6026251,-0.1413070,0.9895278,-0.0068420,-0.6005161,-0.1391389,0.9879900,0.1376286,-0.4495254,-0.0148140,0.8136423,-0.1403697,-0.4640479,-0.0409310,0.7225084,0.1115915,-0.3419743,-0.1434318,0.2109459,-0.1443894,-0.3840531,-0.1653301,0.1363454,0.0334638,-0.4601637,-0.2296674,0.2597732,-0.0787992,-0.4718865,-0.3135915,0.1076533,0.0061807,-0.4801020,-0.2439548,0.2894958,-0.0481866,-0.4854858,-0.3471779,0.1314886,0.0159570,-0.4998406,-0.2366988,0.3297051,-0.0425100,-0.5051166,-0.3267035,0.1681862,0.0300834,-0.4641112,-0.2214534,0.3014777,-0.0645273,-0.4749681,-0.3105627,0.1546293,0.1286280,-0.0066534,0.0305424,0.0018627,-0.1276567,-0.0210224,-0.0252387,0.0012644,0.1855998,0.0055639,-0.1468314,0.0073112,0.0037968,-0.1780398,-0.1953257,0.0035452,0.2553299,0.2016483,0.0075148,0.0003812,0.0223377,0.1001124,-0.1525500,0.0002078,0.2406692,0.2700501,0.0575710,0.0002177,0.0118724,0.1759124,-0.0805152,0.0002095,0.3786578,-0.1379989,-0.2956099,0.0008057,0.0263005,-0.1044581,-0.4639251,0.0009864
face2,0.0129342,-0.6274290,-0.1760357,0.9960945,0.0277953,-0.6600616,-0.1621712,0.9967042,0.0285206,-0.6601636,-0.1620754,0.9965083,0.0279024,-0.6602925,-0.1631449,0.9969945,-0.0026093,-0.6591977,-0.1588165,0.9962547,-0.0020597,-0.6603473,-0.1603661,0.9956945,-0.0025358,-0.6615362,-0.1603987,0.9959080,0.0775794,-0.6320758,-0.0604276,0.9968303,-0.0534457,-0.6352304,-0.0618395,0.9946049,0.0334679,-0.5985292,-0.1435315,0.9884374,-0.0043194,-0.5991144,-0.1414274,0.9875611,0.1400735,-0.4489439,-0.0159290,0.7861747,-0.1305953,-0.4652814,-0.0387990,0.7201151,0.1131523,-0.3582865,-0.1205563,0.2050387,-0.1433697,-0.3967825,-0.1505481,0.1361683,0.0449945,-0.4758404,-0.1717560,0.2453536,-0.0810097,-0.4897217,-0.2753707,0.1088752,0.0188542,-0.4869283,-0.1888045,0.2758662,-0.0545898,-0.5001330,-0.3021272,0.1340250,0.0288347,-0.5059421,-0.1851888,0.3155902,-0.0504035,-0.5092915,-0.2849412,0.1711857,0.0410497,-0.4777643,-0.1671204,0.2896327,-0.0709334,-0.4883195,-0.2739115,0.1574826,0.1286430,-0.0065881,0.0301119,0.0017452,-0.1276787,-0.0212212,-0.0245561,0.0011854,0.1639715,-0.0560613,-0.1573413,0.0070186,-0.0356592,-0.2406253,-0.1871934,0.0034172,0.2522164,0.1327432,0.0063583,0.0003697,0.0067522,0.0378319,-0.1289383,0.0002076,0.2365887,0.1987818,0.0585693,0.0002121,-0.0050117,0.1102408,-0.0509341,0.0002040,0.3741848,-0.2182491,-0.2928530,0.0007971,0.0110893,-0.1602803,-0.4134877,0.0009799
